Kidid,Sex,Treatment,Date,pen,week,bwtkg,Breed,weight,adg,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,RespYN,DiaYN,FeverYN,fever2yn,Total_HS,SickYN,sickhsyn,composite,ExYN10,trt0yn10,DIADis,TRT,TRT2
502939,D,Trt,6/22/2021,B2,0,2.8,S,2.6,-0.022222222,0,0,1,1,1,0,102,0,0,0,0,3,0,0,0,0,0,5,TRT7,SEV
502940,D,Con,6/22/2021,B2,0,3.5,S,3.4,-0.011111111,0,1,1,0,0,1,103.6,0,0,1,0,3,0,0,0,0,0,5,CON7,SEV
502941,D,Trt,7/6/2021,B3,1,3.8,S,6,-0.171428571,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,1,12,TRT14,FOUR
502941,D,Trt,7/27/2021,B3,4,3.8,S,11.2,0.6,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,12,TRT14,FOUR
502942,D,Con,8/10/2021,B3,6,3.2,N,8.4,0.285714286,0,0,1,0,1,1,105,0,0,1,0,3,0,0,0,0,0,12,CON14,FOUR
502943,D,Trt,6/29/2021,B4,0,3,N,4,0.111111111,0,0,0,1,1,1,103.8,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
502943,D,Trt,7/6/2021,B4,1,3,N,6.2,0.314285714,0,0,1,0,1,1,104.7,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
502943,D,Trt,7/27/2021,B4,4,3,N,11,0.314285714,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
502944,D,Con,6/29/2021,B2,1,3.3,A,5.2,0.342857143,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,0,5,CON7,SEV
502944,D,Con,7/14/2021,B2,3,3.3,A,5.6,0.171428571,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,5,CON7,SEV
502946,D,Con,8/10/2021,B3,6,2.8,T,9,0,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,12,CON14,FOUR
502951,D,Trt,7/27/2021,B3,4,3.7,N,8.8,0.6,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,12,TRT14,FOUR
502952,D,Con,8/10/2021,B4,6,2.9,S,10.4,0.028571429,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,1,12,CON14,FOUR
502953,D,Trt,7/27/2021,B3,4,3.5,N,12,0.628571429,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,12,TRT14,FOUR
502954,D,Con,7/13/2021,B5,2,2.9,S,6.2,0.314285714,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,11,CON14,FOUR
502955,D,Trt,7/13/2021,B3,2,4.1,A,7,0.257142857,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502955,D,Trt,8/10/2021,B3,6,4.1,A,9.8,0.142857143,0,0,1,1,0,1,104.9,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502956,D,Con,7/13/2021,B3,2,3.8,L,7.4,0.2,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,11,CON14,FOUR
502956,D,Con,7/20/2021,B3,3,3.8,L,5,-0.342857143,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,11,CON14,FOUR
502957,D,Trt,7/13/2021,B3,2,3.3,N,7.4,0.085714286,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502957,D,Trt,7/20/2021,B3,3,3.3,N,7.4,0,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502957,D,Trt,7/27/2021,B3,4,3.3,N,13.6,0.885714286,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502958,D,Con,8/10/2021,B3,6,3,N,11.4,0.285714286,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502961,D,Trt,7/20/2021,B6,2,2.8,L,6.2,0.2,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,1,1,18,TRT14,FOUR
502961,D,Trt,7/27/2021,B6,3,2.8,L,5.8,-0.057142857,0,0,1,0,1,1,104.3,0,0,1,0,3,0,0,0,1,1,18,TRT14,FOUR
502962,D,Con,6/29/2021,B3,0,3.6,L,6,0.266666667,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,11,CON14,FOUR
502963,D,Trt,7/13/2021,B3,2,3.3,S,6.6,0.257142857,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502963,D,Trt,7/27/2021,B3,4,3.3,S,10.4,0.314285714,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502964,D,Con,7/13/2021,B4,2,3,L,6.8,0.142857143,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,0,11,CON14,FOUR
502967,D,Trt,7/20/2021,B4,3,3.1,T,9.4,0.171428571,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502967,D,Trt,7/27/2021,B4,4,3.1,T,11.6,0.314285714,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502968,D,Con,8/10/2021,B4,6,3.6,L,12,0.428571429,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502969,D,Trt,7/13/2021,B3,2,3.3,N,6,0.257142857,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502969,D,Trt,8/3/2021,B3,5,3.3,N,9.8,-0.114285714,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502969,D,Trt,8/10/2021,B3,6,3.3,N,10.6,0.114285714,0,0,1,0,1,1,104.8,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502975,D,Trt,8/10/2021,B4,6,2.5,T,9.2,0.114285714,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502976,D,Con,7/6/2021,B4,1,3.2,S,5.6,0.314285714,0,0,1,1,0,1,104.4,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502976,D,Con,7/20/2021,B4,3,3.2,S,7.4,0.114285714,0,0,1,1,0,1,103.7,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502976,D,Con,8/10/2021,B4,6,3.2,S,9.2,0.171428571,0,0,0,1,1,1,104.8,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502977,D,Trt,7/6/2021,B5,1,2.8,S,5.6,0.257142857,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502978,D,Con,7/6/2021,B3,1,3.8,S,5.4,-0.171428571,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,1,11,CON14,FOUR
502979,D,Trt,7/6/2021,B3,1,3.2,S,5.6,-0.114285714,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,1,11,TRT14,FOUR
502980,D,Con,7/27/2021,B4,4,2.9,A,7.6,0.257142857,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,1,1,11,CON14,FOUR
502980,D,Con,8/3/2021,B4,5,2.9,A,5.4,-0.314285714,0,0,1,1,0,1,104.5,0,0,1,0,3,0,0,0,1,1,11,CON14,FOUR
502983,D,Trt,6/29/2021,B3,0,3.2,N,6,0.311111111,0,0,0,1,1,1,104,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502983,D,Trt,7/20/2021,B3,3,3.2,N,6,-0.114285714,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502984,D,Con,7/27/2021,B3,4,3.6,S,10.6,0.657142857,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
502985,D,Trt,7/20/2021,B4,3,3.5,N,8.2,0.171428571,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
502985,D,Trt,7/27/2021,B4,4,3.5,N,10,0.257142857,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
502986,D,Con,7/20/2021,B3,3,3.8,S,6.2,-0.028571429,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
502986,D,Con,7/27/2021,B3,4,3.8,S,11,0.685714286,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
502986,D,Con,8/10/2021,B3,6,3.8,S,11.4,0.342857143,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
502987,D,Trt,7/6/2021,B3,1,3.4,S,5.4,-0.057142857,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502987,D,Trt,7/20/2021,B3,3,3.4,S,8.2,0,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502987,D,Trt,8/10/2021,B3,6,3.4,S,12.4,0.285714286,0,0,1,0,1,1,104.9,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502988,D,Con,7/13/2021,B3,2,4.9,N,9.6,0.342857143,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
502991,D,Trt,7/6/2021,B3,1,3.2,A,4.4,-0.085714286,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502991,D,Trt,8/10/2021,B3,6,3.2,A,10.6,0,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502992,D,Con,7/6/2021,B3,1,3.6,A,5.2,-0.028571429,0,0,0,1,1,1,103.7,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
502992,D,Con,7/13/2021,B3,2,3.6,A,5.6,0.057142857,0,0,1,1,1,0,103.5,0,0,0,0,3,0,0,0,0,1,10,CON14,FOUR
502992,D,Con,8/10/2021,B3,6,3.6,A,12.2,0.285714286,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
502993,D,Trt,8/10/2021,B3,6,3.4,S,11.8,0.514285714,0,0,1,0,1,1,104.9,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
502995,D,Trt,6/29/2021,B4,0,2.6,A,2.8,0.022222222,0,0,1,1,0,1,103.8,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502995,D,Trt,8/3/2021,B4,5,2.6,A,8.8,-0.028571429,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
502996,D,Con,7/6/2021,B3,1,3.6,A,5.6,-0.085714286,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
502999,D,Trt,6/29/2021,B4,0,3.1,L,4,0.1,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
502999,D,Trt,7/20/2021,B4,3,3.1,L,7.6,0.057142857,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
503000,D,Con,7/27/2021,B3,4,3.2,S,8.8,0.228571429,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503002,D,Con,7/20/2021,B4,3,3.6,L,6.4,-0.142857143,0,0,1,1,1,0,101.7,0,0,0,0,3,0,0,0,0,0,10,CON14,FOUR
503005,D,Trt,6/29/2021,B4,0,3,L,3.4,0.044444444,0,0,1,1,0,1,103.8,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
503005,D,Trt,7/27/2021,B4,4,3,L,6.4,0.085714286,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,10,TRT14,FOUR
503005,D,Trt,8/3/2021,B4,5,3,L,5,-0.2,0,0,1,1,1,0,102.7,0,0,0,0,3,0,0,0,0,0,10,TRT14,FOUR
503007,D,Trt,7/20/2021,B4,3,3.3,S,7.8,0.142857143,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
503007,D,Trt,7/27/2021,B4,4,3.3,S,10.8,0.428571429,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
503008,D,Con,7/20/2021,B4,3,3.1,S,6.2,0.114285714,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503008,D,Con,8/10/2021,B4,6,3.1,S,10.6,0.314285714,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503012,D,Con,7/13/2021,B3,2,2.6,A,4.6,0.142857143,0,0,1,0,1,1,104.3,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503012,D,Con,7/27/2021,B3,4,2.6,A,7,0.285714286,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503016,D,Con,8/3/2021,B4,5,3.9,N,7.6,-0.2,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503016,D,Con,8/10/2021,B4,6,3.9,N,10.4,0.4,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503020,D,Con,7/27/2021,B4,4,3.6,S,10.6,0.342857143,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503020,D,Con,8/10/2021,B4,6,3.6,S,10,0,0,0,1,0,1,1,104.7,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503021,D,Trt,7/27/2021,B5,4,4.2,S,8,0.114285714,0,0,1,1,0,1,104.7,0,0,1,0,3,0,0,0,1,0,9,TRT14,FOUR
503023,D,Trt,7/20/2021,B4,3,3.3,A,8,0.257142857,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,9,TRT14,FOUR
503023,D,Trt,8/10/2021,B4,6,3.3,A,9.4,0.171428571,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,9,TRT14,FOUR
503024,D,Con,7/6/2021,B5,1,3.4,S,4.6,0.114285714,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503024,D,Con,7/13/2021,B5,2,3.4,S,7,0.342857143,0,0,1,1,0,1,104.1,0,0,1,0,3,0,0,0,0,0,9,CON14,FOUR
503026,D,Con,7/20/2021,B5,3,3.7,S,8.6,0.114285714,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503027,D,Trt,7/13/2021,B5,2,3.2,S,5.6,0.114285714,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,9,TRT14,FOUR
503028,D,Con,7/13/2021,B4,2,3.3,A,6.4,0.085714286,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,1,1,8,CON14,FOUR
503030,D,Con,7/20/2021,B4,3,3.8,S,7.8,0.2,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503030,D,Con,8/10/2021,B4,6,3.8,S,12.2,0.257142857,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503031,D,Trt,6/29/2021,B4,0,4.3,A,3.4,-0.1,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503031,D,Trt,7/13/2021,B4,2,4.3,A,6.8,-0.057142857,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503031,D,Trt,8/10/2021,B4,6,4.3,A,11.2,0.285714286,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503033,D,Trt,7/20/2021,B4,3,3.2,S,8.2,0.257142857,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503034,D,Con,7/13/2021,B4,2,3.5,A,7.8,0.2,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,8,CON14,FOUR
503034,D,Con,8/3/2021,B4,5,3.5,A,8.2,-0.171428571,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,8,CON14,FOUR
503035,D,Trt,7/13/2021,B5,2,3,N,6.4,0.228571429,0,0,1,0,1,1,104.9,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503035,D,Trt,7/20/2021,B5,3,3,N,7.2,0.114285714,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503037,D,Trt,7/13/2021,B4,2,4.1,S,8.4,0.114285714,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503037,D,Trt,7/20/2021,B4,3,4.1,S,8,-0.057142857,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503039,D,Trt,7/20/2021,B5,3,4,S,8.4,0.042857143,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503040,D,Con,7/13/2021,B5,2,3.6,S,7.8,0.4,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503040,D,Con,8/3/2021,B5,5,3.6,S,13.2,0.485714286,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503041,D,Trt,7/13/2021,B5,2,3.2,S,5,-0.085714286,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503046,D,Con,7/20/2021,B5,3,3.8,N,7.6,-0.028571429,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503048,D,Con,7/6/2021,B5,1,3.5,S,6,0.228571429,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503049,D,Trt,7/13/2021,B5,2,3.9,S,8.6,0.371428571,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,8,TRT14,FOUR
503054,D,Con,8/3/2021,B5,5,4.2,S,10.4,0.142857143,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,1,8,CON14,FOUR
503058,D,Con,7/20/2021,B5,3,3,S,7,0,0,0,1,0,1,1,104.3,0,0,1,0,3,0,0,0,0,0,7,CON7,SEV
503059,D,Trt,8/10/2021,B5,6,3,T,7.2,-0.228571429,0,0,1,1,0,1,104,0,0,1,0,3,0,0,0,0,0,7,TRT7,SEV
503060,D,Con,7/20/2021,B5,3,4,S,6,-0.028571429,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,7,CON7,SEV
503061,D,Trt,7/6/2021,B6,0,3.1,A,4.8,0.188888889,0,0,1,1,1,0,103.4,0,0,0,0,3,0,0,0,0,0,14,TRT14,FOUR
503062,D,Con,7/20/2021,B6,2,3.1,S,6.8,0.085714286,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,14,CON14,FOUR
503062,D,Con,8/17/2021,B6,6,3.1,S,11.4,0.314285714,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,0,1,14,CON14,FOUR
503069,D,Trt,7/13/2021,B6,1,3.6,S,6.2,0.228571429,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,13,TRT14,FOUR
503069,D,Trt,7/27/2021,B6,3,3.6,S,7.2,-0.114285714,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,0,13,TRT14,FOUR
503070,D,Con,7/20/2021,B6,2,4.4,S,9.2,0.4,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,13,CON14,FOUR
503071,D,Trt,7/13/2021,B5,2,3.4,S,6,0.142857143,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,6,TRT7,SEV
503074,D,Con,7/27/2021,B6,3,3.6,S,9.6,0.085714286,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,13,CON14,FOUR
503076,D,Con,7/20/2021,B6,2,3,A,7.4,0.228571429,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,13,CON14,FOUR
503076,D,Con,7/27/2021,B6,3,3,A,6,-0.2,0,0,1,1,1,0,103.2,0,0,0,0,3,0,0,0,0,0,13,CON14,FOUR
503077,D,Trt,7/20/2021,B6,2,3.5,A,8.2,0.142857143,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,13,TRT14,FOUR
503077,D,Trt,7/27/2021,B6,3,3.5,A,8.8,0.085714286,0,0,1,0,1,1,104.3,0,0,1,0,3,0,0,0,0,0,13,TRT14,FOUR
503078,D,Con,7/27/2021,B6,3,3.9,A,7.6,-0.057142857,0,0,1,0,1,1,103.7,0,0,1,0,3,0,0,0,0,1,13,CON14,FOUR
503079,D,Trt,7/27/2021,B6,3,2.5,S,5.8,-0.057142857,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,1,0,13,TRT14,FOUR
503081,D,Trt,7/6/2021,B5,1,2.7,S,4,0.028571429,0,0,1,1,0,1,104.6,0,0,1,0,3,0,0,0,0,1,6,TRT7,SEV
503081,D,Trt,7/13/2021,B5,2,2.7,S,5.8,0.257142857,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,6,TRT7,SEV
503086,D,Con,7/20/2021,B6,2,3.9,S,8.4,0.314285714,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,0,12,CON14,FOUR
503086,D,Con,7/27/2021,B6,3,3.9,S,8,-0.057142857,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,12,CON14,FOUR
503086,D,Con,8/10/2021,B6,5,3.9,S,9.8,0.285714286,0,0,1,0,1,1,104.7,0,0,1,0,3,0,0,0,0,0,12,CON14,FOUR
503087,D,Trt,7/20/2021,B6,2,3.5,S,8,0.228571429,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,1,1,12,TRT14,FOUR
503087,D,Trt,7/27/2021,B6,3,3.5,S,8.2,0.028571429,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,1,1,12,TRT14,FOUR
503087,D,Trt,8/10/2021,B6,5,3.5,S,11.6,0.428571429,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,1,1,12,TRT14,FOUR
503089,D,Trt,7/6/2021,B6,0,3.2,A,4.8,0.177777778,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
503090,D,Con,7/20/2021,B6,2,4.1,A,9.4,0.228571429,0,0,1,0,1,1,103.6,0,0,1,0,3,0,0,0,0,1,12,CON14,FOUR
503092,D,Con,8/10/2021,B7,5,2.8,S,9,0.114285714,0,0,0,1,1,1,103.9,0,0,1,0,3,0,0,0,0,1,12,CON14,FOUR
503093,D,Trt,8/3/2021,B6,4,3.4,N,7.4,0.028571429,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
503093,D,Trt,8/10/2021,B6,5,3.4,N,8.6,0.171428571,0,0,0,1,1,1,104.1,0,0,1,0,3,0,0,0,0,0,12,TRT14,FOUR
503094,D,Con,7/13/2021,B6,1,3.7,A,5.8,0.314285714,0,0,1,0,1,1,104,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503094,D,Con,8/17/2021,B6,6,3.7,A,8.8,0.142857143,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503095,D,Trt,8/10/2021,B6,5,3.7,A,10.4,0.371428571,0,0,1,1,1,0,103.3,0,0,0,0,3,0,0,0,0,1,10,TRT14,FOUR
503095,D,Trt,8/17/2021,B6,6,3.7,A,10.2,-0.028571429,0,0,1,1,1,0,103.3,0,0,0,0,3,0,0,0,0,1,10,TRT14,FOUR
503096,D,Con,7/20/2021,B6,2,3,A,6.4,0.171428571,0,0,0,1,1,1,103.7,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503098,D,Con,7/6/2021,B6,0,4.1,A,4.4,0.033333333,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503098,D,Con,7/13/2021,B6,1,4.1,A,7,0.371428571,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503098,D,Con,7/27/2021,B6,3,4.1,A,7.6,-0.142857143,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503102,D,Con,7/13/2021,B6,1,3.6,S,8,0.542857143,0,0,1,0,1,1,104.6,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503102,D,Con,7/27/2021,B6,3,3.6,S,8.8,-0.057142857,0,0,1,0,1,1,104.5,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503102,D,Con,8/10/2021,B6,5,3.6,S,12.6,0.4,0,0,1,0,1,1,104.7,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503102,D,Con,8/17/2021,B6,6,3.6,S,11.8,-0.114285714,0,0,1,0,1,1,104.2,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503103,D,Trt,7/13/2021,B6,1,4,A,7,0.428571429,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,1,1,10,TRT14,FOUR
503103,D,Trt,7/27/2021,B6,3,4,A,7.4,-0.114285714,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,1,1,10,TRT14,FOUR
503104,D,Con,7/27/2021,B6,3,3.6,A,5.2,0.057142857,0,0,1,0,1,1,104.3,0,0,1,0,3,0,0,0,0,1,10,CON14,FOUR
503106,D,Con,7/13/2021,B6,1,2.7,S,4,0.142857143,0,1,0,0,1,1,104.2,0,0,1,0,3,0,0,0,0,0,10,CON14,FOUR
503107,D,Trt,7/13/2021,B7,1,3,T,4.4,0,1,0,0,1,0,1,104.1,0,0,1,0,3,0,0,0,0,1,10,TRT14,FOUR
503108,D,Con,8/3/2021,B7,4,2.3,T,7.8,0.085714286,0,0,1,0,1,1,103.9,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503108,D,Con,8/10/2021,B7,5,2.3,T,9,0.171428571,0,0,1,0,1,1,105,0,0,1,0,3,0,0,0,1,1,10,CON14,FOUR
503114,D,Con,7/13/2021,B6,1,3.2,A,4.8,0.228571429,0,1,0,0,1,1,104.3,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503114,D,Con,7/27/2021,B6,3,3.2,A,6.2,0,0,0,1,0,1,1,103.8,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503114,D,Con,8/3/2021,B6,4,3.2,A,6.8,0.085714286,0,0,1,0,1,1,104.9,0,0,1,0,3,0,0,0,0,0,8,CON14,FOUR
503115,D,Trt,7/27/2021,B7,3,3.7,S,5.2,0.228571429,0,0,1,1,1,0,103.4,0,0,0,0,3,0,0,0,1,0,9,TRT14,FOUR
503116,D,Con,7/13/2021,B7,1,2.5,A,3.6,0.114285714,0,0,1,1,0,1,104.3,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503116,D,Con,7/20/2021,B7,2,2.5,A,4,0.057142857,0,0,1,0,1,1,104.1,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503116,D,Con,8/10/2021,B7,5,2.5,A,7,0,0,0,1,0,1,1,104.4,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
503116,D,Con,8/17/2021,B7,6,2.5,A,8.8,0.257142857,0,0,1,1,0,1,103.8,0,0,1,0,3,0,0,0,0,1,9,CON14,FOUR
