obs,Kidid,bwtkg,Sex,BDAT,Treatment,Date,DIAenroll,DisDay,DIADis,TRT,TRT2,Deadvsdis,Died2wyn,pen,week,Breed,Mentation,bodyposture,resp,bellyfill,fecal,rectal_temp,temp,Total_HS,ExYN10,Exreason,Dead_YN10,Dead_3wYN10,dieage,DFDDie,dieddat,diereason,trt0yn10,Trt0Event,Trt0diar,Trt0pneu,Trt0Age,Trt0dat,Trt0rem,trt1yn10,Trt1Event,Trt1diar,Trt1pneu,Trt1Age,DFDT1,trt1yn10threewk,DFDT1threewk,Trt1dat,Trt1rem,Trt2Event,Trt2Age,Trt2dat,Trt2rem,Trt3Event,Trt3Age,Trt3dat,Trt3rem,Ttr4Even,Trt4Age,Trt4dat,Trt4rem,weight,6wkwt,6wkdat,time,adg
170,502738,3.6,D,6/2/2021,Con,6/8/2021,6,6/9/2021,7,CON7,SEV,,,A2,0,A,0,0,0,0,0,0,103.3,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,23,16,1,16,6/25/2021,ZUPREVO,BBPNEU,41,7/13/2021,NUFL BAN,,,,,,,,,3.8,11.8,7/21/2021,43,0.186046512
135,502702,2.4,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,,,A3,0,A,0,0,1,0,0,0,103,1,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/7/2021,ZUPREVO,1,BBPNEU,0,1,28,17,1,17,6/26/2021,NUFL BAN,BBDIAR,44,7/12/2021,SULFA T,,,,,,,,,3.2,10.4,7/21/2021,43,0.16744186
483,502961,2.8,D,6/19/2021,Trt,7/6/2021,17,7/7/2021,18,TRT14,FOUR,,,B6,0,L,0,0,1,0,2,1,104.3,4,1,THS,0,0,,50,,,1,BBPNEU,0,1,12,7/1/2021,ZUPREVO,1,BBPNEU,0,1,35,17,1,17,7/24/2021,NUFL BAN,,,,,,,,,,,,,3.8,9.4,8/17/2021,42,0.133333333
51,502591,2.8,D,5/26/2021,Trt,6/1/2021,6,6/2/2021,7,TRT7,SEV,,,A6,0,A,0,0,1,0,1,0,102.3,2,0,,0,0,,50,,,1,BBPNEU/BBDIAR,1,1,6,6/1/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,24,17,1,17,6/19/2021,NUFL BAN,,,,,,,,,,,,,3,6.6,7/14/2021,43,0.08372093
372,502949,3,D,6/18/2021,Trt,6/29/2021,11,6/30/2021,12,TRT14,FOUR,,,B3,0,S,0,0,1,0,0,0,102.8,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/28/2021,ZUPREVO,1,BBPNEU,0,1,29,17,1,17,7/17/2021,NUFL BAN,,,,,,,,,,,,,5.4,10.4,8/10/2021,42,0.119047619
33,502552,3.5,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,A,0,0,1,0,0,1,103.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/1/2021,ZUPREVO,1,BBPNEU,0,1,25,17,1,17,6/19/2021,NUFL BAN,BBDIAR,32,6/26/2021,PENG BAN,,,,,,,,,3.8,11.8,7/14/2021,43,0.186046512
225,502794,3.8,D,6/8/2021,Con,6/22/2021,14,6/23/2021,15,CON14,FOUR,,,B,0,S,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/18/2021,ZUPREVO,1,BBPNEU,0,1,32,17,1,17,7/10/2021,NUFL BAN,BBDIAR,41,7/19/2021,SULFA T,,,,,,,,,6.2,14.4,8/3/2021,42,0.195238095
231,502800,3.2,D,6/9/2021,Con,6/15/2021,6,6/15/2021,6,CON7,SEV,,,A1,0,S,0,0,1,0,0,0,102.7,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,23,17,1,17,7/2/2021,ZUPREVO,BBPNEU,35,7/14/2021,NUFL BAN,,,,,,,,,3.8,8.6,7/28/2021,43,0.111627907
286,502857,2.5,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B1,0,A,0,0,0,0,0,0,102.7,0,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/23/2021,ZUPREVO,1,BBPNEU,0,1,28,18,1,18,7/11/2021,NUFL BAN,BBDIAR,30,7/13/2021,SULFA T,,,,,,,,,3.8,10,8/3/2021,42,0.147619048
379,502958,3,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B3,0,N,0,0,0,0,1,0,103.2,1,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBPNEU,0,1,29,18,1,18,7/18/2021,NUFL BAN,,,,,,,,,,,,,5.4,11.4,8/10/2021,42,0.142857143
166,502734,3.4,D,6/2/2021,Con,6/8/2021,6,6/9/2021,7,CON7,SEV,,,A3,0,S,0,0,0,0,0,0,102.8,0,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/9/2021,ZUPREVO,1,BBDIAR,1,0,25,18,1,18,6/27/2021,SULFA,BBPNEU,38,7/10/2021,NUFL BAN,,,,,,,,,3.4,10.2,7/21/2021,43,0.158139535
504,503091,3.8,D,6/25/2021,Trt,7/6/2021,11,7/7/2021,12,TRT14,FOUR,,,B6,0,A,0,0,0,0,1,1,104.1,2,0,,0,0,,50,,,1,BBPNEU,0,1,8,7/3/2021,ZUPREVO,1,BBPNEU,0,1,30,18,1,18,7/25/2021,NUFL BAN,,,,,,,,,,,,,4.4,10.4,8/17/2021,42,0.142857143
251,502821,3.6,D,6/10/2021,Trt,6/22/2021,12,6/23/2021,13,TRT14,FOUR,27,0,B,0,S,0,0,0,0,0,0,101.8,0,0,,1,1,34,21,7/14/2021,PNEUM.          ,1,BBPNEU,0,1,12,6/22/2021,ZUPREVO,1,BBPNEU,0,1,32,19,1,19,7/12/2021,NUFL BAN,,,,,,,,,,,,,5.8,11,8/3/2021,42,0.123809524
288,502859,3,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B1,0,S,0,0,1,0,1,1,103.8,3,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/23/2021,ZUPREVO,1,BBPNEU,0,1,29,19,1,19,7/12/2021,NUFL BAN,BBDIAR,41,7/24/2021,SULFA,,,,,,,,,4.6,11.6,8/3/2021,42,0.166666667
280,502851,3.8,D,6/13/2021,Trt,6/22/2021,9,6/23/2021,10,TRT14,FOUR,,,B,0,N,0,0,0,0,0,0,103.5,0,0,,0,0,,50,,,1,BBPNEU,0,1,6,6/19/2021,ZUPREVO,1,BBPNEU,0,1,29,19,1,19,7/12/2021,NUFL BAN,BBDIAR,32,7/15/2021,SULFA,,,,,,,,,5,9,8/3/2021,42,0.095238095
462,503049,3.9,D,6/22/2021,Trt,6/29/2021,7,6/30/2021,8,TRT14,FOUR,,,B5,0,S,0,0,0,0,1,0,102.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,27,19,1,19,7/19/2021,ZUPREVO,,,,,,,,,,,,,6,15,8/10/2021,42,0.214285714
313,502884,4.1,D,6/15/2021,Con,6/29/2021,14,6/30/2021,15,CON14,FOUR,,,B3,0,N,0,0,0,0,1,0,103,1,0,,0,0,,50,,,1,BBPNEU/BBDIAR,1,1,10,6/25/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,35,20,1,20,7/20/2021,NUFL BAN,,,,,,,,,,,,,7,16,8/10/2021,42,0.214285714
140,502707,3.5,D,5/30/2021,Trt,6/8/2021,9,6/9/2021,10,TRT14,FOUR,,,A3,0,A,0,0,1,0,0,0,103.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,30,20,1,20,6/29/2021,ZUPREVO,BBDIAR,44,7/13/2021,SULFA T,,,,,,,,,4.2,12.4,7/21/2021,43,0.190697674
461,503048,3.5,D,6/22/2021,Con,6/29/2021,7,6/30/2021,8,CON14,FOUR,,,B5,0,S,0,0,0,0,1,0,103.4,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,28,20,1,20,7/20/2021,ZUPREVO,,,,,,,,,,,,,4.4,16.4,8/10/2021,42,0.285714286
218,502787,3,D,6/8/2021,Trt,6/15/2021,7,6/15/2021,7,TRT7,SEV,,,A1,0,N,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/15/2021,ZUPREVO,1,BBPNEU,0,1,28,21,1,21,7/6/2021,NUFL BAN,,,,,,,,,,,,,4,9.4,7/28/2021,43,0.125581395
1,104779,3.2,B,5/25/2021,Trt,6/1/2021,7,6/2/2021,8,TRT14,FOUR,,,A6,0,S,0,0,0,0,1,1,103.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/2/2021,ZUPREVO,1,BBPNEU,0,1,29,21,1,21,6/23/2021,NUFL BAN,BBDIAR,36,6/30/2021,SULFA,,,,,,,,,4.8,12.8,7/14/2021,43,0.186046512
39,502572,3.4,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,S,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,1,BBPNEU,0,1,6,5/31/2021,ZUPREVO,1,BBPNEU,0,1,29,21,1,21,6/23/2021,NUFL BAN,BBDIAR,36,6/30/2021,SULFA,,,,,,,,,4,9.4,7/14/2021,43,0.125581395
324,502895,3.5,D,6/16/2021,Trt,6/22/2021,6,6/23/2021,7,TRT7,SEV,,,B2,0,A,0,0,0,0,0,0,102.4,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,28,21,1,21,7/14/2021,ZUPREVO,,,,,,,,,,,,,3.6,10.6,8/3/2021,42,0.166666667
410,502971,2.6,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B4,0,N,0,0,0,0,0,0,103.2,0,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBPNEU,0,1,33,22,0,22,7/22/2021,NUFL BAN,,,,,,,,,,,,,3.2,6,8/10/2021,42,0.066666667
67,502609,3.9,D,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,,,A5,0,S,0,0,1,0,1,0,102.3,2,0,,0,0,,50,,,1,BBPNEU,0,1,5,6/1/2021,ZUPREVO,1,BBPNEU,0,1,28,22,0,22,6/24/2021,NUFL BAN,,,,,,,,,,,,,5.2,12.2,7/14/2021,43,0.162790698
178,502746,4.3,D,6/2/2021,Con,6/15/2021,13,6/15/2021,13,CON14,FOUR,,,A1,0,N,0,0,1,0,0,0,103.3,1,0,,0,0,,50,,,1,BBPNEU,0,1,13,6/15/2021,ZUPREVO,1,BBPNEU,0,1,35,22,0,22,7/7/2021,NUFL BAN,,,,,,,,,,,,,5.6,12.6,7/28/2021,43,0.162790698
297,502868,3.1,D,6/14/2021,Con,6/22/2021,8,6/23/2021,9,CON14,FOUR,,,B1,0,A,0,0,1,0,0,0,102.9,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,31,22,0,22,7/15/2021,SULFA,BBPNEU,33,7/17/2021,ZUPREVO,,,,,,,,,4.4,10.6,8/3/2021,42,0.147619048
48,502586,4.2,D,5/26/2021,Con,6/1/2021,6,6/2/2021,7,CON7,SEV,,,A6,0,S,0,0,1,0,0,1,103.9,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,29,22,0,22,6/24/2021,ZUPREVO,BBDIAR,40,7/5/2021,SULFA,,,,,,,,,4.6,11.8,7/14/2021,43,0.16744186
444,502977,2.8,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B5,0,S,0,0,1,0,0,1,104.5,2,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBPNEU,0,1,34,23,0,22,7/23/2021,NUFL BAN,,,,,,,,,,,,,3.8,,8/10/2021,42,
69,502611,2.9,D,5/27/2021,Trt,6/8/2021,12,6/9/2021,13,TRT14,FOUR,,,A4,0,S,0,0,0,0,2,1,103.8,3,1,FEC,0,0,,50,,,1,BBDIAR,1,0,11,6/7/2021,SULFA,1,BBPNEU,0,1,36,23,0,22,7/2/2021,NUFL BAN,,,,,,,,,,,,,4.8,9.2,7/21/2021,43,0.102325581
227,502796,3.2,D,6/8/2021,Con,6/15/2021,7,6/15/2021,7,CON7,SEV,,,A1,0,S,0,0,1,0,0,0,102.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/15/2021,ZUPREVO,1,BBPNEU,0,1,30,23,0,22,7/8/2021,NUFL BAN,BBDIAR,36,7/14/2021,SULFA T,,,,,,,,,4.8,12.8,7/28/2021,43,0.186046512
89,502633,3.8,D,5/28/2021,Trt,6/1/2021,4,6/2/2021,5,TRT7,SEV,19,0,A6,0,N,0,0,0,0,0,0,102.5,0,0,,1,0,42,37,7/9/2021,DIARR           ,1,BBPNEU,0,1,4,6/1/2021,ZUPREVO,1,BBPNEU,0,1,29,24,0,22,6/26/2021,NUFL BAN,BBDIAR,37,7/4/2021,SULFA TAB,,,,,,,,,3.8,,7/14/2021,43,
249,502819,2.4,D,6/10/2021,Trt,6/22/2021,12,6/23/2021,13,TRT14,FOUR,,,B,0,A,0,0,0,0,0,0,102.6,0,0,,0,0,,50,,,1,BBPNEU,0,1,13,6/23/2021,ZUPREVO,1,BBPNEU,0,1,37,24,0,22,7/17/2021,NUFL BAN,,,,,,,,,,,,,3.8,8.4,8/3/2021,42,0.10952381
57,502598,2.5,D,5/27/2021,Con,6/8/2021,12,6/9/2021,13,CON14,FOUR,,,A4,0,S,0,0,0,0,0,0,103,0,0,,0,0,,50,,,1,BBPNEU,0,1,9,6/5/2021,ZUPREVO,1,BBPNEU,0,1,38,25,0,22,7/4/2021,NUFL BAN,,,,,,,,,,,,,5.4,12.2,7/21/2021,43,0.158139535
139,502706,3.3,D,5/30/2021,Con,6/8/2021,9,6/9/2021,10,CON14,FOUR,,,A4,0,S,0,0,0,0,0,1,104.4,1,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/7/2021,ZUPREVO,1,BBPNEU,0,1,35,25,0,22,7/4/2021,NUFL BAN,BBDIAR,43,7/12/2021,SULFA T,,,,,,,,,4.8,10.2,7/21/2021,43,0.125581395
3,104882,3.7,B,5/31/2021,Con,6/8/2021,8,6/9/2021,9,CON14,FOUR,,,A3,0,S,0,0,0,0,2,0,103.2,2,1,FEC,0,0,,50,,,1,BBPNEU/DIAR,1,1,7,6/7/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,34,25,0,22,7/4/2021,NUFL BAN,BBDIAR,49,7/19/2021,SULFA MED,,,,,,,,,4.2,12,7/21/2021,43,0.181395349
269,502840,3.8,D,6/13/2021,Con,6/22/2021,9,6/23/2021,10,CON14,FOUR,,,B1,0,N,0,0,1,0,1,0,103,2,0,,0,0,,50,,,1,BBPNEU/BBDIAR,1,1,9,6/22/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,35,25,0,22,7/18/2021,NUFL BAN,,,,,,,,,,,,,5.2,11.8,8/3/2021,42,0.157142857
262,502832,2.3,D,6/12/2021,Con,6/22/2021,10,6/23/2021,11,CON14,FOUR,,,B,0,S,0,1,1,0,0,0,102.8,2,0,,0,0,,50,,,1,BBDIAR,1,0,11,6/23/2021,SULFA,1,BBPNEU,0,1,37,26,0,22,7/19/2021,NUFL BAN,,,,,,,,,,,,,3.8,8.4,8/3/2021,42,0.10952381
409,502970,3.3,D,6/19/2021,Con,6/29/2021,10,6/30/2021,11,CON14,FOUR,,,B4,0,S,0,0,1,0,1,0,103.2,2,0,,0,0,,50,,,1,BBPNEU,0,1,11,6/30/2021,ZUPREVO,1,BBPNEU,0,1,37,26,0,22,7/26/2021,NUFL BAN,,,,,,,,,,,,,4,13.4,8/10/2021,42,0.223809524
384,502965,2.8,D,6/19/2021,Trt,6/29/2021,10,6/30/2021,11,TRT14,FOUR,,,B3,0,A,0,0,0,0,1,0,103,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/29/2021,ZUPREVO,1,BBPNEU,0,1,38,27,0,22,7/27/2021,NUFL BAN,,,,,,,,,,,,,4.8,11.8,8/10/2021,42,0.166666667
16,502469,3.6,D,5/21/2021,Trt,6/8/2021,18,6/9/2021,19,TRT14,FOUR,,,A4,0,S,0,0,1,0,1,1,103.7,3,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,47,28,0,22,7/7/2021,ZUPREVO,,,,,,,,,,,,,6.4,10.6,7/21/2021,43,0.097674419
245,502815,2.4,D,6/10/2021,Trt,6/22/2021,12,6/23/2021,13,TRT14,FOUR,,,B,0,S,0,0,0,0,0,0,102.1,0,0,,0,0,,50,,,1,BBDIAR,1,0,13,6/23/2021,SULFA,1,BBPNEU,0,1,42,29,0,22,7/22/2021,NUFL BAN,,,,,,,,,,,,,3.8,12.4,8/3/2021,42,0.204761905
220,502789,3.5,D,6/8/2021,Trt,6/15/2021,7,6/15/2021,7,TRT7,SEV,,,A1,0,S,0,0,1,0,0,0,102.5,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/15/2021,ZUPREVO,1,BBPNEU,0,1,36,29,0,22,7/14/2021,NUFL BAN,,,,,,,,,,,,,4,7.6,7/28/2021,43,0.08372093
232,502801,3.5,D,6/9/2021,Trt,6/22/2021,13,6/23/2021,14,TRT14,FOUR,,,B,0,S,0,0,0,0,0,0,102.7,0,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,43,29,0,22,7/22/2021,ZUPREVO,,,,,,,,,,,,,4,12.2,8/3/2021,42,0.195238095
112,502679,3,D,5/29/2021,Trt,6/1/2021,3,6/2/2021,4,TRT7,SEV,,,A5,0,S,0,0,1,0,0,0,103,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,34,30,0,22,7/2/2021,ZUPREVO,,,,,,,,,,,,,3.6,11.2,7/14/2021,43,0.176744186
235,502804,3.1,D,6/9/2021,Con,6/15/2021,6,6/15/2021,6,CON7,SEV,,,A1,0,A,0,0,0,0,1,0,102.3,1,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,36,30,0,22,7/15/2021,SULFA,,,,,,,,,,,,,4.4,10.6,7/28/2021,43,0.144186047
228,502797,3.5,D,6/8/2021,Trt,6/22/2021,14,6/23/2021,15,TRT14,FOUR,,,B,0,A,0,0,0,0,1,0,103.3,1,0,,0,0,,50,,,1,BBDIAR,1,0,15,6/23/2021,SULFA,1,BBPNEU,0,1,46,31,0,22,7/24/2021,NUFL BAN,,,,,,,,,,,,,5.4,12,8/3/2021,42,0.157142857
118,502685,3.1,D,5/29/2021,Trt,6/1/2021,3,6/2/2021,4,TRT7,SEV,,,A5,0,S,0,0,1,0,1,1,103.1,3,0,,0,0,,50,,,1,BBPNEU,0,1,4,6/2/2021,ZUPREVO,1,BBPNEU,0,1,36,32,0,22,7/4/2021,NUFL BAN,,,,,,,,,,,,,4,9.4,7/14/2021,43,0.125581395
45,502582,3.6,D,5/26/2021,Con,6/1/2021,6,6/2/2021,7,CON7,SEV,,,A5,0,S,0,0,1,0,1,0,103,2,0,,0,0,,50,,,1,BBPNEU/BBDIAR,1,1,7,6/2/2021,ZUPREVO/SULFA,1,BBPNEU,0,1,39,32,0,22,7/4/2021,NUFL BAN,,,,,,,,,,,,,5,11.8,7/14/2021,43,0.158139535
219,502788,,D,6/8/2021,Con,6/8/2021,0,6/9/2021,1,CON7,SEV,,,A2,0,S,0,0,1,0,1,0,103.3,2,0,,0,0,,50,,,0,,0,0,,,,1,BBDIAR,1,0,33,32,0,22,7/11/2021,SULFA,,,,,,,,,,,,,3.2,10.6,7/21/2021,43,0.172093023
240,502810,3.9,D,6/9/2021,Con,6/15/2021,6,6/15/2021,6,CON7,SEV,,,A1,0,A,0,0,1,0,0,0,102.9,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,39,33,0,22,7/18/2021,ZUPREVO,,,,,,,,,,,,,5.6,13.8,7/28/2021,43,0.190697674
63,502605,2.9,D,5/27/2021,Trt,6/8/2021,12,6/9/2021,13,TRT14,FOUR,,,A4,0,A,0,0,1,0,0,0,102.7,1,0,,0,0,,50,,,1,BBPNEU,0,1,10,6/6/2021,ZUPREVO,1,BBPNEU,0,1,49,36,0,22,7/15/2021,NUFL BAN,,,,,,,,,,,,,4.6,8.4,7/21/2021,43,0.088372093
171,502739,3.8,D,6/2/2021,Trt,6/8/2021,6,6/9/2021,7,TRT7,SEV,,,A2,0,N,0,0,1,0,1,0,102.9,2,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,45,38,0,22,7/17/2021,ZUPREVO,,,,,,,,,,,,,4,14.4,7/21/2021,43,0.241860465
84,502628,4.3,D,5/28/2021,Con,6/1/2021,4,6/2/2021,5,CON7,SEV,,,A5,0,S,0,0,0,0,0,0,102.9,0,0,,0,0,,50,,,1,BBPNEU,0,1,4,6/1/2021,ZUPREVO,1,BBPNEU,0,1,44,39,0,22,7/11/2021,NUFL BAN,,,,,,,,,,,,,5,10.6,7/14/2021,43,0.130232558
37,502566,3,D,5/25/2021,Con,6/1/2021,7,6/2/2021,8,CON14,FOUR,,,A6,0,N,0,0,1,0,0,0,102.6,1,0,,0,0,,50,,,0,,0,0,,,,1,BBPNEU,0,1,52,44,0,22,7/16/2021,ZUPREVO,,,,,,,,,,,,,4,9.2,7/14/2021,43,0.120930233
107,502673,3.8,D,5/29/2021,Trt,6/8/2021,10,6/9/2021,11,TRT14,FOUR,25,1,A4,0,A,1,1,1,1,0,1,104.1,5,1,THS,1,1,11,0,6/9/2021,POLYTRS         ,0,,0,0,,,,1,BBPNEU,0,1,,50,0,22,,,,,,,,,,,,,,,4.4,,7/21/2021,43,
145,502713,2.9,D,5/30/2021,Trt,6/8/2021,9,6/9/2021,10,TRT14,FOUR,24,1,A3,0,S,0,2,0,1,0,0,103.3,3,1,BP,1,1,11,1,6/10/2021,E.POLYTRS       ,1,BBPNEU,0,1,6,6/5/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,3.2,,7/21/2021,43,
265,502836,3.3,D,6/12/2021,Con,6/22/2021,10,6/23/2021,11,CON14,FOUR,25,1,B,0,T,0,0,1,0,1,0,101.7,2,0,,1,1,12,1,6/24/2021,ENTERRITIS      ,1,BBDIAR,1,0,10,6/22/2021,SULFA,0,,0,0,,50,0,22,,,,,,,,,,,,,,,4.6,,8/3/2021,42,
103,502668,3.5,D,5/28/2021,Con,6/8/2021,11,6/9/2021,12,CON14,FOUR,26,1,A4,0,S,1,2,1,1,0,2,105.1,7,1,THS,1,1,13,1,6/10/2021,E.POLYTRS       ,1,BBPNEU,0,1,8,6/5/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.2,,7/21/2021,43,
341,502919,3.2,D,6/17/2021,Trt,6/22/2021,5,6/23/2021,6,TRT7,SEV,20,1,B2,0,S,0,2,1,1,0,1,104.4,5,1,THS,1,1,12,6,6/29/2021,E.POLYTRS       ,1,BBPNEU,0,1,6,6/23/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,2.8,,8/3/2021,42,
15,104939,3.4,B,5/27/2021,Trt,6/1/2021,5,6/2/2021,6,TRT7,SEV,20,1,A5,0,S,0,0,2,0,1,0,103.5,3,1,RESP,1,1,13,7,6/9/2021,POLYTRS         ,1,BBPNEU,0,1,6,6/2/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,3,,7/14/2021,43,
125,502692,3.3,D,5/29/2021,Con,6/8/2021,10,6/9/2021,11,CON14,FOUR,25,0,A4,0,A,0,0,1,0,0,1,104.8,2,0,,1,1,31,20,6/29/2021,PNEUM           ,1,BBPNEU,0,1,11,6/9/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,5.6,,7/21/2021,43,
172,502740,2.5,D,6/2/2021,Con,6/15/2021,13,6/15/2021,13,CON14,FOUR,,,A1,0,N,0,0,1,0,0,0,101.5,1,0,,0,0,,50,,,1,BBPNEU,0,1,12,6/14/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.8,11.2,7/28/2021,43,0.148837209
370,502946,2.8,D,6/18/2021,Con,6/29/2021,11,6/30/2021,12,CON14,FOUR,,,B3,0,T,0,0,0,0,0,0,102.7,0,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/25/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.8,9,8/10/2021,42,0.1
522,503107,3,D,6/27/2021,Trt,7/6/2021,9,7/7/2021,10,TRT14,FOUR,,,B7,0,T,0,0,0,1,0,1,104.7,2,0,,0,0,,50,,,1,BBPNEU,0,1,8,7/5/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.4,9.4,8/17/2021,42,0.119047619
533,503125,3.1,D,6/30/2021,Trt,7/6/2021,6,7/7/2021,7,TRT7,SEV,,,B7,0,S,0,0,1,1,0,0,103.3,2,0,,0,0,,50,,,1,BBPNEU,0,1,4,7/4/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,3.8,8.2,8/17/2021,42,0.104761905
497,503082,3.2,D,6/24/2021,Con,7/6/2021,12,7/7/2021,13,CON14,FOUR,,,B6,0,S,0,0,0,0,2,1,104.2,3,1,FEC,0,0,,50,,,1,BBDIAR,1,0,10,7/4/2021,SULFA,0,,0,0,,50,0,22,,,,,,,,,,,,,,,4.2,12.2,8/17/2021,42,0.19047619
244,502814,3.2,D,6/10/2021,Con,6/22/2021,12,6/23/2021,13,CON14,FOUR,,,B,0,A,0,0,0,0,1,0,102.9,1,0,,0,0,,50,,,1,BBPNEU,0,1,12,6/22/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,5,12,8/3/2021,42,0.166666667
434,503025,3.3,D,6/21/2021,Trt,6/29/2021,8,6/30/2021,9,TRT14,FOUR,,,B4,0,A,0,0,1,0,1,0,103,2,0,,0,0,,50,,,1,BBPNEU,0,1,8,6/29/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.2,9.8,8/10/2021,42,0.133333333
500,503087,3.5,D,6/25/2021,Trt,7/6/2021,11,7/7/2021,12,TRT14,FOUR,,,B6,0,S,0,0,0,0,2,1,103.9,3,1,FEC,0,0,,50,,,1,BBPNEU/BBDIAR,1,1,11,7/6/2021,ZUPREVO/SULFA,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.6,14.2,8/17/2021,42,0.228571429
5,104884,3.5,B,5/31/2021,Con,6/8/2021,8,6/9/2021,9,CON14,FOUR,,,A4,0,S,1,1,1,0,2,0,103.5,5,1,THS,0,0,,50,,,1,BBDIAR,1,0,8,6/8/2021,SULFA,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,5.8,,7/21/2021,43,
529,503121,3.5,D,6/29/2021,Trt,7/6/2021,7,7/7/2021,8,TRT14,FOUR,,,B7,0,A,0,0,1,0,0,1,104.6,2,0,,0,0,,50,,,1,BBPNEU,0,1,7,7/6/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4.4,12.6,8/17/2021,42,0.195238095
468,503057,3.5,D,6/23/2021,Trt,6/29/2021,6,6/30/2021,7,TRT7,SEV,,,B5,0,N,0,0,1,0,0,0,103.1,1,0,,0,0,,50,,,1,BBPNEU,0,1,7,6/30/2021,ZUPREVO,0,none,0,0,,50,0,22,,,,,,,,,,,,,,,4,11.4,8/10/2021,42,0.176190476
